crop_path,source,source_ref,instance_id,view_idx,faction,unit_slug,suggested_by,confidence,labeller,split,created_at,notes
scripts/warhammer_com/images/ultramarines/space_marines_titus_wardens/clean/99120101459_SpaceMarinesTitusWardens11.jpg,gw_shop,,,,ultramarines,space_marines_titus_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/space_marines_titus_wardens/clean/99120101459_SpaceMarinesTitusWardens2.jpg,gw_shop,,,,ultramarines,space_marines_titus_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/space_marines_titus_wardens/clean/99120101459_SpaceMarinesTitusWardens3.jpg,gw_shop,,,,ultramarines,space_marines_titus_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/space_marines_titus_wardens/clean/99120101459_SpaceMarinesTitusWardens5.jpg,gw_shop,,,,ultramarines,space_marines_titus_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/space_marines_titus_wardens/clean/99120101459_SpaceMarinesTitusWardens7.jpg,gw_shop,,,,ultramarines,space_marines_titus_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/space_marines_titus_wardens/clean/99120101459_SpaceMarinesTitusWardens9.jpg,gw_shop,,,,ultramarines,space_marines_titus_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/space_marines_titus_wardens_box/clean/99120101459_SpaceMarinesTitusWardensBOX.jpg,gw_shop,,,,ultramarines,space_marines_titus_wardens_box,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/triumvirateofthe_primarch/clean/99120101177_TriumvirateofthePrimarch02.jpg,gw_shop,,,,ultramarines,triumvirateofthe_primarch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/triumvirateofthe_primarch/clean/99120101177_TriumvirateofthePrimarch03.jpg,gw_shop,,,,ultramarines,triumvirateofthe_primarch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_cato_sicarius/clean/99120101452_UltramarinesCatoSicarius1.jpg,gw_shop,,,,ultramarines,ultramarines_cato_sicarius,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_cato_sicarius/clean/99120101452_UltramarinesCatoSicarius3.jpg,gw_shop,,,,ultramarines,ultramarines_cato_sicarius,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_cato_sicarius/clean/99120101452_UltramarinesCatoSicarius4.jpg,gw_shop,,,,ultramarines,ultramarines_cato_sicarius,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_cato_sicarius/clean/99120101452_UltramarinesCatoSicarius6.jpg,gw_shop,,,,ultramarines,ultramarines_cato_sicarius,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_marneus_calgar_armour_antilochus/clean/99120101450_UltramarinesMarneusCalgarArmourAntilochus1.jpg,gw_shop,,,,ultramarines,ultramarines_marneus_calgar_armour_antilochus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_marneus_calgar_armour_antilochus/clean/99120101450_UltramarinesMarneusCalgarArmourAntilochus3.jpg,gw_shop,,,,ultramarines,ultramarines_marneus_calgar_armour_antilochus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_marneus_calgar_armour_antilochus/clean/99120101450_UltramarinesMarneusCalgarArmourAntilochus4.jpg,gw_shop,,,,ultramarines,ultramarines_marneus_calgar_armour_antilochus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_marneus_calgar_armour_antilochus/clean/99120101450_UltramarinesMarneusCalgarArmourAntilochus5.jpg,gw_shop,,,,ultramarines,ultramarines_marneus_calgar_armour_antilochus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_marneus_calgar_armour_antilochus/clean/99120101450_UltramarinesMarneusCalgarArmourAntilochus7.jpg,gw_shop,,,,ultramarines,ultramarines_marneus_calgar_armour_antilochus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_victrix_honour_guard/clean/99120101453_UltramarinesVictrixHonourGuard1.jpg,gw_shop,,,,ultramarines,ultramarines_victrix_honour_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_victrix_honour_guard/clean/99120101453_UltramarinesVictrixHonourGuard10.jpg,gw_shop,,,,ultramarines,ultramarines_victrix_honour_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_victrix_honour_guard/clean/99120101453_UltramarinesVictrixHonourGuard2.jpg,gw_shop,,,,ultramarines,ultramarines_victrix_honour_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_victrix_honour_guard/clean/99120101453_UltramarinesVictrixHonourGuard3.jpg,gw_shop,,,,ultramarines,ultramarines_victrix_honour_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_victrix_honour_guard/clean/99120101453_UltramarinesVictrixHonourGuard4.jpg,gw_shop,,,,ultramarines,ultramarines_victrix_honour_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_victrix_honour_guard/clean/99120101453_UltramarinesVictrixHonourGuard7.jpg,gw_shop,,,,ultramarines,ultramarines_victrix_honour_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/ultramarines_victrix_honour_guard/clean/99120101453_UltramarinesVictrixHonourGuard8.jpg,gw_shop,,,,ultramarines,ultramarines_victrix_honour_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/um_chief_librarian/clean/99120101254_UMChiefLibrarian01.jpg,gw_shop,,,,ultramarines,um_chief_librarian,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/ultramarines/um_chief_librarian/clean/99120101254_UMChiefLibrarian02.jpg,gw_shop,,,,ultramarines,um_chief_librarian,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/armoured_containers/clean/99120199092_ArmouredContainersLead.jpg,gw_shop,,,,unknown,armoured_containers,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/armoured_containers_feature/clean/99120199092_ArmouredContainersFeature.jpg,gw_shop,,,,unknown,armoured_containers_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/armoured_containers_stock/clean/99120199092_ArmouredContainersStock.jpg,gw_shop,,,,unknown,armoured_containers_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/awakened_wyldwood/clean/99120204023_AwakenedWyldwood01.jpg,gw_shop,,,,unknown,awakened_wyldwood,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/awakened_wyldwood/clean/99120204023_AwakenedWyldwood04.jpg,gw_shop,,,,unknown,awakened_wyldwood,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/awakened_wyldwood/clean/99120204023_AwakenedWyldwood05.jpg,gw_shop,,,,unknown,awakened_wyldwood,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/awakened_wyldwood_box/clean/99120204023_AwakenedWyldwoodBox.jpg,gw_shop,,,,unknown,awakened_wyldwood_box,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/b_zone_fronteris_vox_antenna_auspex_shrine_scale/clean/99120199095_BZoneFronterisVoxAntennaAuspexShrineScale.jpg,gw_shop,,,,unknown,b_zone_fronteris_vox_antenna_auspex_shrine_scale,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/battlezone_manufactorum_autochoral_transmitter/clean/99120199146_BattlezoneManufactorumAutochoralTransmitter1.jpg,gw_shop,,,,unknown,battlezone_manufactorum_autochoral_transmitter,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/battlezone_manufactorum_thermoexchange_shrine/clean/99120199145_BattlezoneManufactorumThermoexchangeShrine1.jpg,gw_shop,,,,unknown,battlezone_manufactorum_thermoexchange_shrine,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/boarding_actions_terrain_set_tomb_world/clean/99120199151_BoardingActionsTerrainSetTombWorld01.jpg,gw_shop,,,,unknown,boarding_actions_terrain_set_tomb_world,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/boarding_actions_terrain_set_tomb_world/clean/99120199151_BoardingActionsTerrainSetTombWorld03.jpg,gw_shop,,,,unknown,boarding_actions_terrain_set_tomb_world,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/boarding_actions_terrain_set_tomb_world/clean/99120199151_BoardingActionsTerrainSetTombWorld05.jpg,gw_shop,,,,unknown,boarding_actions_terrain_set_tomb_world,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/boarding_actions_terrain_set_tomb_world/clean/99120199151_BoardingActionsTerrainSetTombWorld06.jpg,gw_shop,,,,unknown,boarding_actions_terrain_set_tomb_world,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/bz_fronteris_landing_pad/clean/99120199096_BZFronterisLandingPadLead.jpg,gw_shop,,,,unknown,bz_fronteris_landing_pad,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/bz_fronteris_landing_pad_feature/clean/99120199096_BZFronterisLandingPadFeature.jpg,gw_shop,,,,unknown,bz_fronteris_landing_pad_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/bz_fronteris_landing_pad_stock/clean/99120199096_BZFronterisLandingPadStock.jpg,gw_shop,,,,unknown,bz_fronteris_landing_pad_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/bzf_hab_bunkerand_stockades_feature/clean/99120199094_BZFHabBunkerandStockadesFeature.jpg,gw_shop,,,,unknown,bzf_hab_bunkerand_stockades_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/bzf_hab_bunkerand_stockades_scale/clean/99120199094_BZFHabBunkerandStockadesScale.jpg,gw_shop,,,,unknown,bzf_hab_bunkerand_stockades_scale,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/bzf_hab_bunkerand_stockades_stock/clean/99120199094_BZFHabBunkerandStockadesStock.jpg,gw_shop,,,,unknown,bzf_hab_bunkerand_stockades_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/bzf_vox_antennaand_auspex_shrine_feature/clean/99120199095_BZFVoxAntennaandAuspexShrineFeature.jpg,gw_shop,,,,unknown,bzf_vox_antennaand_auspex_shrine_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/bzf_vox_antennaand_auspex_shrine_stock/clean/99120199095_BZFVoxAntennaandAuspexShrineStock.jpg,gw_shop,,,,unknown,bzf_vox_antennaand_auspex_shrine_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/citadel_skulls/clean/99129999012_CitadelSkulls01.jpg,gw_shop,,,,unknown,citadel_skulls,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/citadel_skulls/clean/99129999012_CitadelSkulls02.jpg,gw_shop,,,,unknown,citadel_skulls,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/citadel_skulls/clean/99129999012_CitadelSkulls03.jpg,gw_shop,,,,unknown,citadel_skulls,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/citadel_skulls/clean/99129999012_CitadelSkulls08.jpg,gw_shop,,,,unknown,citadel_skulls,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/forgeshrine/clean/99120199066_Forgeshrine01.jpg,gw_shop,,,,unknown,forgeshrine,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/forgeshrine/clean/99120199066_Forgeshrine02.jpg,gw_shop,,,,unknown,forgeshrine,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/forgeshrine/clean/99120199066_Forgeshrine05.jpg,gw_shop,,,,unknown,forgeshrine,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/forgeshrine/clean/99120199066_Forgeshrine09.jpg,gw_shop,,,,unknown,forgeshrine,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/ktkz_volkus/clean/99120199129_KTKZVolkus1.jpg,gw_shop,,,,unknown,ktkz_volkus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/ktkz_volkus/clean/99120199129_KTKZVolkus3.jpg,gw_shop,,,,unknown,ktkz_volkus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/ktkz_volkus/clean/99120199129_KTKZVolkus4.jpg,gw_shop,,,,unknown,ktkz_volkus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/ktkz_volkus/clean/99120199129_KTKZVolkus5.jpg,gw_shop,,,,unknown,ktkz_volkus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/sanctum_administratus/clean/99120199076_SanctumAdministratusLead.jpg,gw_shop,,,,unknown,sanctum_administratus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/sanctum_administratus_detail/clean/99120199076_SanctumAdministratusDetail.jpg,gw_shop,,,,unknown,sanctum_administratus_detail,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/sanctum_administratus_detail/clean/99120199076_SanctumAdministratusDetail2.jpg,gw_shop,,,,unknown,sanctum_administratus_detail,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/sanctum_administratus_stock/clean/99120199076_SanctumAdministratusStock.jpg,gw_shop,,,,unknown,sanctum_administratus_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/sector_imperialis_ruins/clean/99120199056_SectorImperialisRuins01.jpg,gw_shop,,,,unknown,sector_imperialis_ruins,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/sector_imperialis_ruins/clean/99120199056_SectorImperialisRuins06.jpg,gw_shop,,,,unknown,sector_imperialis_ruins,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/wh40_k_battlefield_trophies/clean/99120199131_WH40KBattlefieldTrophies1.jpg,gw_shop,,,,unknown,wh40_k_battlefield_trophies,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/wh40_k_battlefield_trophies/clean/99120199131_WH40KBattlefieldTrophies3.jpg,gw_shop,,,,unknown,wh40_k_battlefield_trophies,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/wh40_k_boarding_actions_terrain_set/clean/99120199105_WH40KBoardingActionsTerrainSet01.jpg,gw_shop,,,,unknown,wh40_k_boarding_actions_terrain_set,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/wh40_k_boarding_actions_terrain_set/clean/99120199105_WH40KBoardingActionsTerrainSet03.jpg,gw_shop,,,,unknown,wh40_k_boarding_actions_terrain_set,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/wh40_k_boarding_actions_terrain_set/clean/99120199105_WH40KBoardingActionsTerrainSet04.jpg,gw_shop,,,,unknown,wh40_k_boarding_actions_terrain_set,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/wh40_k_paint_and_tool_set/clean/52170199001_WH40KPaintAndToolSet01.jpg,gw_shop,,,,unknown,wh40_k_paint_and_tool_set,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/wh40_k_paint_and_tool_set/clean/52170199001_WH40KPaintAndToolSet02.jpg,gw_shop,,,,unknown,wh40_k_paint_and_tool_set,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/unknown/wh40_k_paint_and_tool_set/clean/52170199001_WH40KPaintAndToolSet07.jpg,gw_shop,,,,unknown,wh40_k_paint_and_tool_set,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/white_scars/korsarro_khan_stock/clean/99120101330_KorsarroKhanStock.jpg,gw_shop,,,,white_scars,korsarro_khan_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/white_scars/spacemarines_white_scars_suboden_khan/clean/99120101448_SPACEMARINESWhiteScarsSubodenKhan01.jpg,gw_shop,,,,white_scars,spacemarines_white_scars_suboden_khan,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/white_scars/spacemarines_white_scars_suboden_khan/clean/99120101448_SPACEMARINESWhiteScarsSubodenKhan02.jpg,gw_shop,,,,white_scars,spacemarines_white_scars_suboden_khan,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/white_scars/spacemarines_white_scars_suboden_khan/clean/99120101448_SPACEMARINESWhiteScarsSubodenKhan03.jpg,gw_shop,,,,white_scars,spacemarines_white_scars_suboden_khan,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/white_scars/spacemarines_white_scars_suboden_khan/clean/99120101448_SPACEMARINESWhiteScarsSubodenKhan05.jpg,gw_shop,,,,white_scars,spacemarines_white_scars_suboden_khan,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/white_scars/ws_korsarro_khan/clean/99120101255_WSKorsarroKhan01.jpg,gw_shop,,,,white_scars,ws_korsarro_khan,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/white_scars/ws_primaris_upgrades_transfers/clean/99070101040_WSPrimarisUpgradesTransfers01.jpg,gw_shop,,,,white_scars,ws_primaris_upgrades_transfers,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/white_scars/ws_primaris_upgrades_transfers/clean/99070101040_WSPrimarisUpgradesTransfers03.jpg,gw_shop,,,,white_scars,ws_primaris_upgrades_transfers,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/white_scars/ws_primaris_upgrades_transfers/clean/99070101040_WSPrimarisUpgradesTransfers06.jpg,gw_shop,,,,white_scars,ws_primaris_upgrades_transfers,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/angron_daemon_primarch/clean/99120102152_AngronDaemonPrimarch1.jpg,gw_shop,,,,world_eaters,angron_daemon_primarch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/angron_daemon_primarch/clean/99120102152_AngronDaemonPrimarch2.jpg,gw_shop,,,,world_eaters,angron_daemon_primarch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/angron_daemon_primarch/clean/99120102152_AngronDaemonPrimarch3.jpg,gw_shop,,,,world_eaters,angron_daemon_primarch,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/angron_daemon_primarch_stock/clean/99120102152_AngronDaemonPrimarchStock.jpg,gw_shop,,,,world_eaters,angron_daemon_primarch_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/chaos_space_marine_world_eaters_slaughterbound/clean/99120102199_ChaosSpaceMarineWorldEatersSlaughterbound1.jpg,gw_shop,,,,world_eaters,chaos_space_marine_world_eaters_slaughterbound,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/chaos_space_marine_world_eaters_slaughterbound/clean/99120102199_ChaosSpaceMarineWorldEatersSlaughterbound4.jpg,gw_shop,,,,world_eaters,chaos_space_marine_world_eaters_slaughterbound,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/exhalted_eightbound/clean/99120102154_ExhaltedEightbound1.jpg,gw_shop,,,,world_eaters,exhalted_eightbound,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/exhalted_eightbound/clean/99120102154_ExhaltedEightbound2.jpg,gw_shop,,,,world_eaters,exhalted_eightbound,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/exhalted_eightbound_stock/clean/99120102154_ExhaltedEightboundStock.jpg,gw_shop,,,,world_eaters,exhalted_eightbound_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/kill_team_goremongers/clean/99120102208_KillTeamGoremongers01.jpg,gw_shop,,,,world_eaters,kill_team_goremongers,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/kill_team_goremongers/clean/99120102208_KillTeamGoremongers04.jpg,gw_shop,,,,world_eaters,kill_team_goremongers,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/kill_team_goremongers/clean/99120102208_KillTeamGoremongers2.jpg,gw_shop,,,,world_eaters,kill_team_goremongers,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/kill_team_goremongers/clean/99120102208_KillTeamGoremongers5.jpg,gw_shop,,,,world_eaters,kill_team_goremongers,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_eightbound/clean/99120102154_WEEightbound1.jpg,gw_shop,,,,world_eaters,we_eightbound,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_eightbound/clean/99120102154_WEEightbound2.jpg,gw_shop,,,,world_eaters,we_eightbound,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_jakhals/clean/99120102156_WEJakhals01.jpg,gw_shop,,,,world_eaters,we_jakhals,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_jakhals/clean/99120102156_WEJakhals015.jpg,gw_shop,,,,world_eaters,we_jakhals,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_jakhals/clean/99120102156_WEJakhals02.jpg,gw_shop,,,,world_eaters,we_jakhals,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_jakhals_stock/clean/99120102156_WEJakhalsStock.jpg,gw_shop,,,,world_eaters,we_jakhals_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_kharn_the_betrayer/clean/99120102184_WEKharnTheBetrayer01.jpg,gw_shop,,,,world_eaters,we_kharn_the_betrayer,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_kharn_the_betrayer/clean/99120102184_WEKharnTheBetrayer02.jpg,gw_shop,,,,world_eaters,we_kharn_the_betrayer,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_kharn_the_betrayer_stock/clean/99120102184_WEKharnTheBetrayerStock.jpg,gw_shop,,,,world_eaters,we_kharn_the_betrayer_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_lord_invocatus/clean/99120102155_WELordInvocatus01.jpg,gw_shop,,,,world_eaters,we_lord_invocatus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_lord_invocatus/clean/99120102155_WELordInvocatus02.jpg,gw_shop,,,,world_eaters,we_lord_invocatus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_lord_invocatus/clean/99120102155_WELordInvocatus03.jpg,gw_shop,,,,world_eaters,we_lord_invocatus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_lord_invocatus/clean/99120102155_WELordInvocatus04.jpg,gw_shop,,,,world_eaters,we_lord_invocatus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_lord_invocatus/clean/99120102155_WELordInvocatus05.jpg,gw_shop,,,,world_eaters,we_lord_invocatus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_lord_invocatus/clean/99120102155_WELordInvocatus08.jpg,gw_shop,,,,world_eaters,we_lord_invocatus,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/we_transfer_sheet/clean/99120102156_WETransferSheet.jpg,gw_shop,,,,world_eaters,we_transfer_sheet,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/world_eaters_combat_patrol/clean/99120102196_WorldEatersCombatPatrol1.jpg,gw_shop,,,,world_eaters,world_eaters_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/world_eaters_combat_patrol/clean/99120102196_WorldEatersCombatPatrol10.jpg,gw_shop,,,,world_eaters,world_eaters_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/world_eaters_combat_patrol/clean/99120102196_WorldEatersCombatPatrol2.jpg,gw_shop,,,,world_eaters,world_eaters_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/world_eaters_combat_patrol/clean/99120102196_WorldEatersCombatPatrol3.jpg,gw_shop,,,,world_eaters,world_eaters_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/world_eaters_combat_patrol/clean/99120102196_WorldEatersCombatPatrol4.jpg,gw_shop,,,,world_eaters,world_eaters_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/world_eaters_combat_patrol/clean/99120102196_WorldEatersCombatPatrol5.jpg,gw_shop,,,,world_eaters,world_eaters_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/world_eaters_combat_patrol/clean/99120102196_WorldEatersCombatPatrol7.jpg,gw_shop,,,,world_eaters,world_eaters_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/world_eaters_combat_patrol/clean/99120102196_WorldEatersCombatPatrol8.jpg,gw_shop,,,,world_eaters,world_eaters_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/world_eaters/world_eaters_combat_patrol/clean/99120102196_WorldEatersCombatPatrol9.jpg,gw_shop,,,,world_eaters,world_eaters_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
data/crops/cmon/145728/00_00.jpg,cmon,cmon:145728,cmon:145728,0,orks,battlewagon,human,1.0000,human,,2026-04-17T12:51:47Z,detector_conf=0.653; detector_faction=orks; title: 'Orks Waaagh Volmax BurnaBoyzBattlewagon'; artist: 'AzhrarnX'; multi-box
